draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,sigma
3778,12059.282256970153,0.949557157895967,0.025731010478064465,7.0,127.0,0.0,-12056.28456466247,-0.25314517119998936,0.7002420048733402,0.29629840908369554,0.31888085406198996,0.1339943825440158
3779,12057.303094193445,0.7076461546186869,0.027611744434291367,4.0,31.0,0.0,-12054.847002884937,-0.24670588750978184,0.722107189102575,0.27447575205582986,0.30561060303185505,0.13481566947532178
3780,12055.578467453903,0.8852777297941995,0.02320372495041992,6.0,63.0,0.0,-12048.472781264029,-0.26611760596783535,0.7263449755978826,0.2751982589035744,0.30968971060759537,0.13569029101650767
3781,12058.480184820197,0.953848180749169,0.027567250146182155,7.0,127.0,0.0,-12057.416498809518,-0.24898561495857388,0.7055897249194846,0.2905905205172112,0.3135275030848926,0.1329499181176368
3782,12059.20194630568,0.9939648855388116,0.025731010478064465,5.0,63.0,0.0,-12058.710469938174,-0.25313829838018415,0.7000910141985567,0.29606526146242423,0.3192158235563098,0.1339755252779735
3783,12057.760067382704,0.9240808708866081,0.027611744434291367,5.0,59.0,0.0,-12055.831604570703,-0.24927604754648558,0.7175771864029807,0.27895396957433866,0.30499765299572745,0.13430765360641214
3784,12054.555227502851,0.9989696409512464,0.02320372495041992,5.0,35.0,0.0,-12053.931727110172,-0.2699996413094407,0.728071924041773,0.2739696904543055,0.3078945772647139,0.13584482317700755
3785,12057.178002358538,0.978473751054549,0.027567250146182155,6.0,63.0,0.0,-12056.400764988215,-0.24279670082635835,0.7157070547412168,0.27734601474339776,0.31602702441851765,0.13320244521347646
3786,12054.91043503163,0.8243344925323097,0.025731010478064465,6.0,63.0,0.0,-12053.843959971799,-0.27037579290513025,0.6980130387955812,0.303706359525414,0.3218702487148413,0.13317338410591537
3787,12056.899645416735,0.7781402189777352,0.027611744434291367,7.0,127.0,0.0,-12053.265749146469,-0.23784429776598848,0.7068340663376363,0.2857678431142571,0.31364367843637286,0.13226156854526247
3788,12050.506485308153,0.9952771226068148,0.02320372495041992,7.0,127.0,0.0,-12048.488320296536,-0.24485589057510757,0.7371446606802767,0.2578849769816079,0.3083197131508293,0.13139251085796652
3789,12056.494048085226,0.7912983154244817,0.027567250146182155,7.0,127.0,0.0,-12053.675682737257,-0.2468819313465324,0.7096853944567095,0.2875138469229861,0.3018022868510364,0.13488491612538045
3790,12057.973572988301,0.9847040540841984,0.025731010478064465,7.0,127.0,0.0,-12054.138401639417,-0.24335632904989693,0.7064826579574092,0.28682972936583123,0.31641881752031037,0.13567317773509835
3791,12055.63839413532,0.9946955294935412,0.027611744434291367,7.0,127.0,0.0,-12054.704757124793,-0.25865259685245107,0.7245677724740565,0.27456539693213466,0.3067621607646157,0.1364821119353543
3792,12057.407936629757,0.9943601954740713,0.02320372495041992,7.0,127.0,0.0,-12049.4652366536,-0.24659514335543134,0.7009661903166576,0.2949155141288772,0.3070934426099227,0.1347788967390467
3793,12058.848943681269,0.9852753509695455,0.027567250146182155,6.0,63.0,0.0,-12055.365003830233,-0.2547881831146415,0.7118003762357001,0.28557766246162103,0.31181350241234684,0.1346690910583458
3794,12055.161514468185,0.9995609860653927,0.025731010478064465,7.0,127.0,0.0,-12052.746109487003,-0.2734442719534918,0.7026582379763514,0.29874471574235495,0.32541687905158706,0.13285766835778132
3795,12056.75295413643,0.9494112226609824,0.027611744434291367,7.0,127.0,0.0,-12049.995079475782,-0.22665988158221506,0.7059409257490448,0.2839423831425979,0.30741053264610274,0.1340484135742835
3796,12058.053363065537,0.9993618757014051,0.02320372495041992,7.0,127.0,0.0,-12056.135085280794,-0.2455238909949298,0.7095478889272601,0.28510224046502547,0.3159760722198298,0.13582094733440303
3797,12057.566156102477,0.9983357332933528,0.027567250146182155,7.0,127.0,0.0,-12056.57612118577,-0.24759076997275398,0.7067161471931637,0.2898725732019853,0.30820691012010815,0.13578786779557445
3798,12052.209812504416,0.9209270173572802,0.025731010478064465,7.0,127.0,0.0,-12050.344093310165,-0.2284563612628888,0.6986042134824808,0.29393407469661537,0.3002321234367036,0.1366619566415368
3799,12057.785146906863,0.9922645934306806,0.027611744434291367,6.0,127.0,0.0,-12054.199858642152,-0.23753915970690867,0.7108073811208081,0.28152884232982395,0.3154008720637966,0.13479305300605182
3800,12057.36570303482,0.9990130420246401,0.02320372495041992,7.0,127.0,0.0,-12056.982673059474,-0.25030241323895663,0.690011809560912,0.30572044817911265,0.32136109739800256,0.13271101146672318
3801,12059.009837685902,0.9869539852275302,0.027567250146182155,7.0,127.0,0.0,-12056.945990969525,-0.2521573627443332,0.7074190456297305,0.28938878015988817,0.31553644619936333,0.1350285340302175
3802,12057.33878911492,0.9219527861992362,0.025731010478064465,7.0,127.0,0.0,-12047.348975079618,-0.24552794569695482,0.7124864444517907,0.2829568387882575,0.3054082199162263,0.13326092837886594
3803,12054.660655144588,0.9922946443600276,0.027611744434291367,7.0,127.0,0.0,-12053.002622750673,-0.24929964552776104,0.7049406851632877,0.2927233744356659,0.300822870256988,0.13370338716314964
3804,12055.644530131376,0.8770510229955787,0.02320372495041992,7.0,127.0,0.0,-12053.587687203955,-0.23557547859161043,0.6911300538151176,0.3005893026226279,0.3160761138137493,0.13688511712388554
3805,12056.567239277887,0.9991761436100987,0.027567250146182155,7.0,127.0,0.0,-12055.224998351592,-0.2579097487688899,0.7181073696953767,0.2797860772905694,0.3142322335579645,0.13213615919227772
3806,12058.669371961616,0.9999955078519874,0.025731010478064465,7.0,127.0,0.0,-12057.024618302126,-0.25109095764914724,0.7160067405929269,0.2798138480989894,0.31385318789592864,0.1337251628507
3807,12057.977545030339,0.9887063190012532,0.027611744434291367,6.0,63.0,0.0,-12053.919125284743,-0.25065214897875593,0.7099783598780522,0.28739488456685786,0.30725218525868564,0.13330720839260857
3808,12056.400936634498,0.9841113282090529,0.02320372495041992,7.0,127.0,0.0,-12052.626322274424,-0.25663359364227456,0.6911019042550093,0.307331663272697,0.31415432879040533,0.13538803412755182
3809,12056.10208748805,0.9661469054993234,0.027567250146182155,7.0,127.0,0.0,-12053.612024091093,-0.24804499655513407,0.7205615031421513,0.2756082926185455,0.30818826935973065,0.1367355623023756
3810,12057.717333967143,0.967863231862015,0.025731010478064465,6.0,63.0,0.0,-12057.133809280534,-0.25695197234215783,0.7227604432805551,0.2751902274015517,0.3108449890689021,0.1331963215684387
3811,12057.207101006721,0.9090623080409904,0.027611744434291367,7.0,127.0,0.0,-12053.74046204185,-0.25039666566092067,0.6997168921112833,0.29425384182249587,0.3272810362103204,0.13417356157807708
3812,12057.470309584098,0.9787397278478034,0.02320372495041992,6.0,127.0,0.0,-12054.326725196635,-0.23737432573742887,0.6837781182323284,0.30749373612092257,0.3230113575584705,0.13464939017277588
3813,12058.453308072205,0.9491589381673065,0.027567250146182155,7.0,255.0,0.0,-12053.468943685137,-0.2514438955323737,0.6895912030250659,0.3057397199267357,0.32297071215171,0.1341034853440728
3814,12057.742191773243,0.9775444933714119,0.025731010478064465,7.0,127.0,0.0,-12057.04063610692,-0.256210949514822,0.718834093885338,0.2790266260813926,0.3099684763739447,0.13314309429641163
3815,12056.862865028721,1.0,0.027611744434291367,6.0,127.0,0.0,-12053.89618330665,-0.25447741754496506,0.6867856007334648,0.3090774564806115,0.32773017156253514,0.13561328271908024
3816,12056.908865205756,0.9949504489639731,0.02320372495041992,7.0,255.0,0.0,-12054.680458176374,-0.25332984221150967,0.6947236144516827,0.30323950634993047,0.3118622648591916,0.13335679888431468
3817,12058.335297340487,0.7483224405026734,0.027567250146182155,5.0,43.0,0.0,-12055.825726874318,-0.2502913950207437,0.6923409911113462,0.30270212236624044,0.3202298909324035,0.13449849075585824
3818,12058.407468962168,0.9429068926427989,0.025731010478064465,7.0,127.0,0.0,-12055.54942019746,-0.24692126339614207,0.6978641358450419,0.2970265489526988,0.32063530802254747,0.13384944790090458
3819,12057.553830809411,0.9322135732999067,0.027611744434291367,6.0,63.0,0.0,-12055.84068973214,-0.2514069388485173,0.6932248218719681,0.3013252319934019,0.3257365218473308,0.13511959660670916
3820,12057.436344989028,0.9881221622038071,0.02320372495041992,6.0,127.0,0.0,-12055.776777073748,-0.25433364965468513,0.6929646031761669,0.30464863621712457,0.3140650023156544,0.13356269088043785
3821,12055.439573780048,0.9911755574665485,0.027567250146182155,7.0,127.0,0.0,-12053.957950941569,-0.258637331138244,0.6917836890899443,0.3062864719211827,0.3165464585609069,0.13600437155540454
3822,12053.72212326324,0.8614966466452266,0.025731010478064465,7.0,127.0,0.0,-12049.997323011214,-0.23465246286909186,0.7215363646723693,0.273195808600218,0.2944017162841353,0.13447919832429003
3823,12058.904706012085,0.9876169031847775,0.027611744434291367,7.0,139.0,0.0,-12057.099582592506,-0.24375205150137566,0.6995476933576009,0.29519116240525245,0.3114348484335474,0.13370780939980342
3824,12058.3823020355,0.9992242373382255,0.02320372495041992,6.0,127.0,0.0,-12054.4096699898,-0.25042215634856646,0.7002378395838641,0.29556341915256223,0.31772883848137573,0.13273828205628885
3825,12057.416291298641,0.9961634437750668,0.027567250146182155,7.0,127.0,0.0,-12054.164112466695,-0.2385086334969745,0.6885860811942968,0.303889466915702,0.3191683062896219,0.13587974382197332
3826,12056.613529803139,0.9806134900399683,0.025731010478064465,7.0,127.0,0.0,-12051.304351714965,-0.2399524802993179,0.7170416707808043,0.2759304841756564,0.3131560149458287,0.13610742151585914
3827,12059.263909752684,0.9882892109262914,0.027611744434291367,6.0,63.0,0.0,-12057.412561364492,-0.25155474314041876,0.7096874415607387,0.2862238186991972,0.31719493182486364,0.13383327084976324
3828,12058.965609283032,0.9996262019467521,0.02320372495041992,7.0,127.0,0.0,-12056.386842862577,-0.25111366215446074,0.69939016780181,0.2973138116522597,0.3133279839994421,0.1341046623457206
3829,12057.77623060762,0.9982058452143041,0.027567250146182155,7.0,127.0,0.0,-12056.002157314917,-0.23690863347234425,0.6962924507699116,0.29667311113728545,0.3107951652323358,0.13567615835904248
3830,12058.919874618477,0.9842332298507241,0.025731010478064465,6.0,63.0,0.0,-12056.091475905008,-0.24907190991159298,0.7181759699320258,0.2779241194751508,0.3097126096390135,0.13455957576761088
3831,12056.747137508972,0.904625929361543,0.027611744434291367,7.0,127.0,0.0,-12054.972914516857,-0.23322115502691715,0.6908693690202786,0.3006554318158571,0.3145624531417089,0.13615521199754668
3832,12057.666997742006,0.9959073985147161,0.02320372495041992,6.0,127.0,0.0,-12056.108190840734,-0.24286684160521363,0.6980525947471719,0.29678373060625046,0.3093821344553108,0.13298953505135774
3833,12056.872108733614,0.7321972857660344,0.027567250146182155,4.0,31.0,0.0,-12054.532970608605,-0.2361747171754911,0.6975111596900362,0.29413264162420166,0.31280158825345805,0.13547868831973844
3834,12057.832566259938,0.9012282000997931,0.025731010478064465,6.0,127.0,0.0,-12056.183491542955,-0.24239488294078942,0.7186296170127492,0.27630162728903984,0.3055294730935445,0.1333370802803005
3835,12055.020049788836,0.9281607244075912,0.027611744434291367,4.0,31.0,0.0,-12053.659331193106,-0.23051669452192614,0.6889299059827912,0.30189857995215724,0.31510740480700267,0.1367860086592969
3836,12055.60239229593,0.9337022639860464,0.02320372495041992,7.0,127.0,0.0,-12053.770076645145,-0.2686348336586667,0.724326037334448,0.27530135280715196,0.3204773326327344,0.13506047642279975
3837,12056.8155282304,0.998769058794539,0.027567250146182155,6.0,127.0,0.0,-12053.803047458827,-0.2405688458426466,0.7124552102218145,0.28101151102443855,0.31653674269582854,0.13447669909703874
3838,12054.545074746102,0.9996096844968987,0.025731010478064465,7.0,127.0,0.0,-12053.398269356825,-0.22747039339782424,0.7233749427307814,0.2672963969194108,0.30267169204814853,0.13549206071467584
3839,12055.252249154952,0.9613913809776536,0.027611744434291367,7.0,127.0,0.0,-12052.048157090823,-0.25261635916027614,0.7233432863443214,0.27380523370537313,0.3116491145476943,0.13181853193466808
3840,12055.047895245949,0.9789523849001724,0.02320372495041992,7.0,127.0,0.0,-12054.126439202115,-0.26805928910655324,0.7225919900164026,0.27643710660971343,0.32301673098718203,0.13500849888261982
3841,12058.539145253479,0.9660194885411831,0.027567250146182155,5.0,63.0,0.0,-12056.164670589384,-0.2456268985665718,0.7120891700267549,0.28193158296796367,0.3149229680373291,0.1346020853222525
3842,12055.937791572162,0.9669530019675273,0.025731010478064465,6.0,63.0,0.0,-12052.943804442517,-0.23653158845525435,0.7163784985630737,0.27818931278300896,0.29837842313661744,0.13430868620744452
3843,12057.748286076154,0.9597576432722337,0.027611744434291367,6.0,63.0,0.0,-12053.937765253206,-0.25971729315682135,0.719523520397982,0.2786548248457741,0.31318749162596854,0.13468346194401826
3844,12057.622172655116,0.9676534739324926,0.02320372495041992,7.0,127.0,0.0,-12049.733416116575,-0.24979779256710713,0.6856254849664707,0.309622544509381,0.3242322866818366,0.1334795249978374
3845,12055.137559508583,0.976799146345235,0.027567250146182155,6.0,127.0,0.0,-12050.091426354298,-0.2528444568135573,0.6983492411222932,0.29692219775017037,0.32910989066433766,0.13261995526216144
3846,12057.34287460269,0.9999187793622023,0.025731010478064465,7.0,127.0,0.0,-12054.273564689935,-0.2431264039498987,0.7132955475257039,0.28213617737589164,0.30260901646925514,0.13506618177941124
3847,12058.136723724303,0.9986159861790596,0.027611744434291367,5.0,47.0,0.0,-12057.03810347479,-0.2582088681727658,0.7188246008093658,0.2790471606117058,0.3129230774892337,0.1346185354437421
3848,12057.529773110286,0.9870170525402945,0.02320372495041992,7.0,127.0,0.0,-12056.220032814052,-0.248331080010128,0.6899264434800747,0.3045324284713947,0.3263714470496502,0.13500690335979315
3849,12056.968173661187,0.9449718799698503,0.027567250146182155,6.0,127.0,0.0,-12049.72356433997,-0.2509139963848611,0.697246708240611,0.29694370984793267,0.3248785865209005,0.13518236227725183
3850,12056.802370311289,0.8054252622494997,0.025731010478064465,7.0,159.0,0.0,-12054.497292192918,-0.24700264210580966,0.6904647701134952,0.30266569153318257,0.32485495191502367,0.13398044683485769
3851,12057.002363231128,0.844234234691811,0.027611744434291367,7.0,127.0,0.0,-12054.357740833015,-0.2438399653035169,0.7283327880222231,0.2664070504439385,0.30598545762083446,0.13491067754737415
3852,12057.09593140721,0.9323417958994955,0.02320372495041992,6.0,127.0,0.0,-12055.523596365414,-0.24885316005485933,0.6879773320362651,0.30855674951006323,0.31548191446505874,0.1346208837220549
3853,12055.391428913732,0.9618240655193419,0.027567250146182155,7.0,127.0,0.0,-12053.587583280183,-0.2369667504869055,0.6776238604496603,0.3156488214604281,0.31503204779197824,0.13522758785171093
3854,12058.016690494263,0.9846791271371895,0.025731010478064465,7.0,127.0,0.0,-12055.807267389728,-0.24534731743995333,0.6861617459530891,0.3087911468963435,0.3166571496914661,0.13400394771417484
3855,12058.115234274512,0.9233060940461572,0.027611744434291367,7.0,191.0,0.0,-12054.827702676877,-0.25390838816209593,0.704820002136592,0.29289339414824317,0.3147129834133588,0.13539165211447346
3856,12054.01319969069,0.8172245664976393,0.02320372495041992,6.0,71.0,0.0,-12050.925099206563,-0.2656698720279199,0.6956630046783934,0.30244984649619466,0.3343540362725358,0.13573755709700455
3857,12057.203180362765,0.9997777612759299,0.027567250146182155,7.0,255.0,0.0,-12053.536437893634,-0.24559680947227458,0.7150521913632032,0.2788303635902109,0.3171895105374239,0.13283908036056005
3858,12057.489489482232,0.9244316903938357,0.025731010478064465,7.0,127.0,0.0,-12056.062019741228,-0.2363352178249338,0.6986457774375731,0.2925578105685967,0.32146906736614766,0.13387381403686782
3859,12057.918541629228,0.7619805107347165,0.027611744434291367,2.0,3.0,0.0,-12055.783725150877,-0.2537218206751393,0.704852849508535,0.29287849999973486,0.3146596440964631,0.13541663357765465
3860,12053.83601013662,0.7484205325388923,0.02320372495041992,7.0,127.0,0.0,-12049.608648878013,-0.23299750594618926,0.680932928930123,0.3121018195747065,0.31137113870818856,0.1339679719156955
3861,12057.74054500689,0.7282941366456255,0.027567250146182155,7.0,127.0,0.0,-12054.616386643265,-0.24593563404631644,0.6914928394643904,0.30262003097753015,0.3176337706884918,0.1353312121483906
3862,12054.71454012073,0.6471309616461339,0.025731010478064465,6.0,83.0,0.0,-12052.033215412892,-0.23776273106590945,0.6955715422607676,0.2954583907937803,0.3172927872893611,0.1331528738292572
3863,12058.267945951326,0.8222198360624567,0.027611744434291367,2.0,3.0,0.0,-12056.076289445777,-0.2540043364337572,0.7049172362255219,0.2927339658716659,0.3148221091171874,0.13542404048655055
3864,12057.106759370014,0.9996455223410945,0.02320372495041992,7.0,127.0,0.0,-12053.040260163185,-0.23276872567671492,0.688839854263887,0.3018087313000126,0.3183667290735524,0.1356861527111073
